id,outcome1,outcome2,outcome3,numofdraw,jar
48495,1,1,2,2,0
48496,2,2,2,0,1
48497,1,1,1,3,0
48498,2,2,2,0,0
48499,0,0,2,2,1
48500,0,2,2,1,1
48501,1,1,0,3,0
48502,0,2,2,1,1
48503,1,2,2,1,0
48504,0,0,0,3,1
48505,1,2,2,1,1
48506,1,2,2,1,0
48507,2,2,2,0,1
48508,0,2,2,1,1
48509,1,0,0,3,1
48510,1,0,0,3,1
48511,1,0,1,3,1
48512,2,2,2,0,0
48513,1,2,2,1,0
48514,0,2,2,1,1
48515,2,2,2,0,1
48516,2,2,2,0,0
48517,2,2,2,0,0
48518,0,0,2,2,1
48519,1,2,2,1,1
48520,0,1,1,3,0
48521,1,2,2,1,0
48522,1,1,2,2,0
48523,1,1,0,3,1
48524,2,2,2,0,0
48525,2,2,2,0,1
48526,1,2,2,1,0
48527,2,2,2,0,0
48528,0,1,1,3,0
48529,0,0,0,3,1
48530,1,0,1,3,0
48531,0,0,2,2,1
48532,2,2,2,0,0
48533,2,2,2,0,0
48534,2,2,2,0,1
48535,0,1,2,2,1
48536,1,1,2,2,0
48537,1,0,2,2,0
48538,0,1,2,2,0
48539,0,1,1,3,1
48540,0,0,2,2,1
48541,0,0,0,3,1
48542,2,2,2,0,1
48543,2,2,2,0,1
48544,0,2,2,1,0
48545,0,2,2,1,1
48546,0,0,2,2,1
48547,2,2,2,0,1
48548,2,2,2,0,0
48549,0,2,2,1,1
48550,0,0,0,3,1
48551,2,2,2,0,1
48552,2,2,2,0,1
48553,2,2,2,0,1
48554,1,1,2,2,0
48555,2,2,2,0,0
48556,2,2,2,0,1
48557,1,2,2,1,0
48558,1,1,2,2,0
48559,1,1,2,2,0
48560,1,2,2,1,0
48561,1,0,2,2,1
48562,1,1,2,2,0
48563,1,0,2,2,0
48564,2,2,2,0,0
48565,0,1,1,3,0
48566,1,2,2,1,0
48567,0,0,2,2,1
48568,1,1,0,3,0
48569,0,0,2,2,1
48570,2,2,2,0,1
48571,1,0,2,2,1
48572,0,2,2,1,1
48573,2,2,2,0,0
48574,2,2,2,0,0
48575,0,0,2,2,1
48576,0,1,2,2,1
48577,1,1,1,3,0
48578,1,2,2,1,0
48579,1,2,2,1,1
48580,0,2,2,1,0
48581,2,2,2,0,0
48582,1,0,2,2,0
48583,0,2,2,1,0
48584,2,2,2,0,0
48585,2,2,2,0,1
48586,0,0,2,2,0
48587,2,2,2,0,1
48588,2,2,2,0,1
48589,0,1,2,2,1
48590,0,2,2,1,0
48591,0,1,0,3,0
48592,2,2,2,0,0
48593,1,1,2,2,0
48594,2,2,2,0,1
48595,1,1,1,3,0
48596,0,1,2,2,1
48597,0,2,2,1,1
48598,2,2,2,0,1
48599,0,2,2,1,1
48600,1,1,1,3,0
48601,0,2,2,1,0
48602,2,2,2,0,0
48603,1,0,2,2,0
48604,1,2,2,1,0
48605,2,2,2,0,1
48606,2,2,2,0,1
48607,2,2,2,0,1
48608,0,0,2,2,1
48609,2,2,2,0,0
48610,2,2,2,0,0
48611,2,2,2,0,1
48612,0,2,2,1,1
48613,0,0,2,2,1
48614,0,1,2,2,1
48615,2,2,2,0,0
48616,1,2,2,1,0
48617,1,1,2,2,1
48618,2,2,2,0,1
48619,0,0,1,3,0
48620,0,2,2,1,0
48621,2,2,2,0,1
48622,1,1,0,3,0
48623,1,0,0,3,0
48624,1,0,2,2,1
48625,0,2,2,1,1
48626,0,0,2,2,0
48627,1,0,2,2,0
48628,1,2,2,1,0
48629,1,1,0,3,1
48630,0,0,1,3,1
48631,2,2,2,0,1
48632,0,1,0,3,1
48633,0,1,0,3,1
48634,0,2,2,1,0
48635,0,2,2,1,1
48636,2,2,2,0,0
48637,0,1,0,3,1
48638,0,2,2,1,1
48639,1,1,2,2,1
48640,1,2,2,1,0
48641,0,0,1,3,1
48642,1,2,2,1,0
48643,1,1,0,3,0
48644,0,0,0,3,1
48645,0,1,2,2,1
48646,1,1,2,2,0
48647,1,2,2,1,1
48648,1,1,0,3,0
48649,0,1,0,3,1
48650,1,0,2,2,0
48651,2,2,2,0,1
48652,2,2,2,0,1
48653,2,2,2,0,1
48654,2,2,2,0,1
48655,0,2,2,1,1
48656,0,0,0,3,1
48657,0,0,2,2,1
48658,1,0,1,3,0
48659,0,1,0,3,1
48660,2,2,2,0,0
48661,0,2,2,1,0
48662,0,1,1,3,1
48663,0,1,2,2,1
48664,2,2,2,0,1
48665,0,1,0,3,1
48666,1,2,2,1,0
48667,1,2,2,1,0
48668,0,2,2,1,1
48669,1,2,2,1,1
48670,2,2,2,0,0
48671,2,2,2,0,0
48672,1,2,2,1,1
48673,0,2,2,1,1
48674,0,1,1,3,1
48675,1,1,0,3,0
48676,0,0,1,3,1
48677,0,2,2,1,1
48678,0,2,2,1,1
48679,1,1,1,3,0
48680,0,2,2,1,1
48681,1,1,0,3,1
48682,0,0,0,3,1
48683,2,2,2,0,1
48684,1,2,2,1,0
48685,0,1,1,3,0
48686,1,1,2,2,0
48687,0,1,1,3,1
48688,1,2,2,1,0
48689,0,1,1,3,0
48690,0,1,2,2,1
48691,0,0,0,3,1
48692,1,2,2,1,0
48693,1,2,2,1,1
48694,0,1,0,3,0
48695,1,0,0,3,1
48696,2,2,2,0,0
48697,1,2,2,1,0
48698,2,2,2,0,1
48699,0,2,2,1,0
48700,1,0,0,3,0
48701,1,0,1,3,1
48702,0,2,2,1,1
48703,0,2,2,1,1
48704,0,2,2,1,1
48705,2,2,2,0,0
48706,2,2,2,0,1
48707,2,2,2,0,1
48708,1,0,1,3,1
48709,1,0,0,3,1
48710,0,1,2,2,1
48711,0,0,0,3,1
48712,0,0,2,2,1
48713,2,2,2,0,1
48714,1,2,2,1,0
48715,2,2,2,0,1
48716,1,0,1,3,0
48717,2,2,2,0,0
48718,0,2,2,1,0
48719,1,1,0,3,0
48720,2,2,2,0,1
48721,0,2,2,1,1
48722,2,2,2,0,0
48723,2,2,2,0,1
48724,0,1,2,2,0
48725,1,1,0,3,1
48726,1,2,2,1,1
48727,1,2,2,1,0
48728,2,2,2,0,1
48729,1,0,2,2,1
48730,2,2,2,0,1
48731,1,0,2,2,0
48732,1,0,0,3,1
48733,1,0,0,3,1
48734,2,2,2,0,0
48735,0,0,1,3,0
48736,0,2,2,1,1
48737,2,2,2,0,0
48738,1,2,2,1,0
48739,0,2,2,1,0
48740,1,2,2,1,1
48741,0,2,2,1,1
48742,1,1,1,3,0
48743,1,1,2,2,1
48744,0,0,0,3,1
48745,0,2,2,1,1
48746,0,0,2,2,0
48747,1,2,2,1,1
48748,0,2,2,1,0
48749,0,0,0,3,1
48750,1,2,2,1,0
48751,0,0,0,3,0
48752,0,0,2,2,1
48753,1,0,2,2,0
48754,0,2,2,1,1
48755,2,2,2,0,1
48756,2,2,2,0,1
48757,0,2,2,1,1
48758,2,2,2,0,0
48759,0,2,2,1,0
48760,2,2,2,0,0
48761,0,1,1,3,0
48762,1,1,2,2,0
48763,0,0,2,2,1
48764,2,2,2,0,0
48765,2,2,2,0,1
48766,1,0,1,3,0
48767,2,2,2,0,1
48768,2,2,2,0,1
48769,1,1,2,2,0
48770,1,0,2,2,0
48771,1,2,2,1,1
48772,0,0,0,3,1
48773,1,2,2,1,1
48774,1,2,2,1,0
48775,0,2,2,1,1
48776,1,1,2,2,0
48777,1,2,2,1,0
48778,0,0,2,2,1
48779,1,1,1,3,0
48780,2,2,2,0,0
48781,0,2,2,1,0
48782,0,0,2,2,0
48783,2,2,2,0,0
48784,0,2,2,1,1
48785,1,2,2,1,0
48786,2,2,2,0,1
48787,1,2,2,1,0
48788,0,0,0,3,1
48789,1,0,1,3,1
48790,1,1,2,2,0
48791,0,1,2,2,0
48792,0,0,2,2,0
48793,2,2,2,0,0
48794,2,2,2,0,1
48795,1,2,2,1,0
48796,0,1,1,3,0
48797,2,2,2,0,0
48798,0,1,0,3,1
48799,0,2,2,1,0
48800,2,2,2,0,1
48801,1,2,2,1,0
48802,1,0,2,2,0
48803,0,0,2,2,1
48804,0,0,2,2,1
48805,1,1,2,2,0
48806,1,2,2,1,0
48807,0,2,2,1,1
48808,2,2,2,0,1
48809,0,0,2,2,0
48810,0,1,1,3,0
48811,1,0,2,2,1
48812,0,1,2,2,0
48813,2,2,2,0,1
48814,2,2,2,0,0
48815,1,1,2,2,1
48816,2,2,2,0,1
48817,1,2,2,1,0
48818,2,2,2,0,1
48819,1,1,1,3,0
48820,0,0,0,3,1
48821,0,0,1,3,0
48822,1,0,0,3,1
48823,1,1,0,3,1
48824,1,1,2,2,0
48825,1,1,2,2,0
48826,0,2,2,1,0
48827,2,2,2,0,1
48828,0,0,2,2,1
48829,2,2,2,0,0
48830,0,1,1,3,1
48831,1,0,0,3,0
48832,1,1,1,3,0
48833,2,2,2,0,1
48834,2,2,2,0,1
48835,0,2,2,1,1
48836,2,2,2,0,0
48837,2,2,2,0,1
48838,1,2,2,1,0
48839,2,2,2,0,0
48840,0,2,2,1,1
48841,1,1,2,2,0
48842,1,1,2,2,0
48843,1,2,2,1,0
48844,2,2,2,0,0
48845,1,0,2,2,0
48846,0,2,2,1,1
48847,1,1,0,3,1
48848,1,1,2,2,0
48849,1,0,2,2,1
48850,0,0,0,3,1
48851,1,2,2,1,1
48852,1,0,0,3,1
48853,2,2,2,0,0
48854,1,0,2,2,1
48855,0,1,2,2,0
48856,2,2,2,0,0
48857,0,2,2,1,1
48858,1,2,2,1,0
48859,1,0,0,3,1
48860,0,0,2,2,0
48861,1,0,2,2,1
48862,1,2,2,1,0
48863,0,1,2,2,1
48864,1,2,2,1,0
48865,0,1,0,3,1
48866,0,1,2,2,0
48867,2,2,2,0,1
48868,1,0,2,2,1
48869,0,2,2,1,1
48870,1,0,0,3,1
48871,0,2,2,1,1
48872,1,0,0,3,1
48873,2,2,2,0,1
48874,2,2,2,0,0
48875,1,1,2,2,0
48876,1,2,2,1,0
48877,0,0,1,3,1
48878,0,0,2,2,1
48879,1,0,1,3,0
48880,1,1,2,2,1
48881,2,2,2,0,0
48882,1,1,1,3,0
48883,2,2,2,0,0
48884,0,0,1,3,1
48885,1,1,0,3,0
48886,2,2,2,0,1
48887,0,2,2,1,1
48888,2,2,2,0,1
48889,2,2,2,0,1
48890,2,2,2,0,0
48891,1,0,1,3,0
48892,1,1,0,3,1
48893,2,2,2,0,0
48894,1,1,2,2,0
48895,1,1,2,2,0
48896,0,2,2,1,1
48897,0,1,2,2,0
48898,0,0,2,2,1
48899,0,1,1,3,0
48900,1,1,2,2,0
48901,0,0,0,3,1
48902,0,0,2,2,0
48903,2,2,2,0,1
48904,0,1,1,3,1
48905,1,2,2,1,0
48906,2,2,2,0,1
48907,1,2,2,1,0
48908,1,0,2,2,1
48909,2,2,2,0,1
48910,0,1,2,2,0
48911,2,2,2,0,0
48912,0,2,2,1,0
48913,0,0,2,2,0
48914,0,0,0,3,0
48915,1,2,2,1,1
48916,2,2,2,0,0
48917,0,1,2,2,1
48918,0,1,2,2,1
48919,1,1,2,2,1
48920,0,0,0,3,1
48921,1,1,0,3,0
48922,2,2,2,0,1
48923,0,1,2,2,0
48924,1,1,0,3,0
48925,2,2,2,0,0
48926,1,1,1,3,0
48927,0,0,2,2,1
48928,1,2,2,1,1
48929,1,0,0,3,1
48930,2,2,2,0,0
48931,0,0,2,2,1
48932,0,2,2,1,1
48933,1,2,2,1,0
48934,1,0,0,3,0
48935,2,2,2,0,1
48936,2,2,2,0,0
48937,2,2,2,0,0
48938,2,2,2,0,1
48939,1,2,2,1,0
48940,0,2,2,1,1
48941,1,2,2,1,0
48942,0,0,0,3,1
48943,2,2,2,0,1
48944,2,2,2,0,0
48945,0,1,2,2,0
48946,2,2,2,0,1
48947,2,2,2,0,0
48948,0,0,0,3,1
48949,1,0,1,3,1
48950,2,2,2,0,0
48951,0,2,2,1,0
48952,2,2,2,0,1
48953,0,2,2,1,0
48954,0,1,2,2,0
48955,0,2,2,1,1
48956,0,2,2,1,0
48957,1,0,2,2,1
48958,1,2,2,1,1
48959,0,1,2,2,1
48960,0,1,0,3,0
48961,1,1,1,3,0
48962,1,2,2,1,0
48963,2,2,2,0,1
48964,2,2,2,0,0
48965,2,2,2,0,1
48966,1,1,1,3,0
48967,2,2,2,0,0
48968,0,1,0,3,1
48969,0,1,1,3,0
48970,1,1,1,3,0
48971,1,0,1,3,1
48972,1,2,2,1,0
48973,0,0,2,2,0
48974,0,2,2,1,1
48975,1,2,2,1,0
48976,2,2,2,0,1
48977,2,2,2,0,0
48978,1,1,1,3,0
48979,0,0,0,3,1
48980,0,1,1,3,0
48981,1,2,2,1,0
48982,0,2,2,1,0
48983,0,2,2,1,1
48984,1,1,2,2,0
48985,1,2,2,1,0
48986,1,2,2,1,0
48987,2,2,2,0,0
48988,1,1,1,3,0
48989,2,2,2,0,1
48990,0,1,2,2,0
48991,0,2,2,1,1
48992,1,1,1,3,0
48993,2,2,2,0,1
48994,1,0,2,2,0
48995,2,2,2,0,0
48996,1,0,1,3,1
48997,0,2,2,1,1
48998,0,2,2,1,0
48999,0,0,0,3,1
49000,1,2,2,1,1
49001,1,2,2,1,0
49002,0,2,2,1,1
49003,2,2,2,0,1
49004,1,0,2,2,0
49005,1,2,2,1,0
49006,0,2,2,1,0
49007,2,2,2,0,0
49008,0,1,2,2,1
49009,1,1,2,2,0
49010,0,0,1,3,1
49011,2,2,2,0,0
49012,0,0,2,2,1
49013,2,2,2,0,0
49014,1,1,0,3,0
49015,1,2,2,1,0
49016,0,2,2,1,1
49017,0,1,2,2,0
49018,0,0,2,2,1
49019,0,0,2,2,1
49020,1,1,2,2,0
49021,1,0,0,3,1
49022,1,0,1,3,1
49023,2,2,2,0,1
49024,2,2,2,0,0
49025,0,1,1,3,0
49026,2,2,2,0,0
49027,1,2,2,1,1
49028,0,1,2,2,0
49029,2,2,2,0,0
49030,0,2,2,1,1
49031,1,1,2,2,0
49032,2,2,2,0,1
49033,1,2,2,1,1
49034,1,1,1,3,0
49035,1,1,2,2,0
49036,2,2,2,0,0
49037,0,2,2,1,0
49038,1,0,2,2,0
49039,2,2,2,0,0
49040,2,2,2,0,1
49041,1,1,2,2,0
49042,0,0,2,2,1
49043,0,2,2,1,1
49044,0,0,1,3,0
49045,1,2,2,1,0
49046,0,0,0,3,1
49047,2,2,2,0,1
49048,0,1,1,3,0
49049,2,2,2,0,0
49050,0,1,2,2,0
49051,1,0,1,3,0
49052,1,1,1,3,0
49053,2,2,2,0,1
49054,1,0,2,2,1
49055,1,1,2,2,0
49056,2,2,2,0,0
49057,1,1,2,2,0
49058,0,0,2,2,1
49059,0,2,2,1,0
49060,0,0,1,3,1
49061,1,1,2,2,0
49062,1,1,2,2,0
49063,2,2,2,0,0
49064,1,1,1,3,0
49065,0,0,0,3,1
49066,2,2,2,0,0
49067,1,1,2,2,0
49068,0,0,1,3,1
49069,2,2,2,0,1
49070,1,1,1,3,0
49071,2,2,2,0,0
49072,0,0,2,2,0
49073,2,2,2,0,0
49074,1,0,0,3,1
49075,2,2,2,0,0
49076,1,2,2,1,0
49077,0,0,1,3,0
49078,2,2,2,0,1
49079,1,1,2,2,0
49080,2,2,2,0,1
49081,1,1,2,2,0
49082,2,2,2,0,1
49083,1,2,2,1,0
49084,0,0,0,3,1
49085,2,2,2,0,0
49086,1,1,1,3,0
49087,0,0,2,2,1
49088,2,2,2,0,1
49089,0,2,2,1,1
49090,0,1,2,2,1
49091,1,1,1,3,0
49092,1,1,1,3,0
49093,0,0,0,3,1
49094,0,1,2,2,0
49095,1,1,1,3,0
49096,0,2,2,1,0
49097,2,2,2,0,0
49098,1,0,2,2,0
49099,1,1,2,2,0
49100,1,0,1,3,0
49101,2,2,2,0,0
49102,1,2,2,1,1
49103,2,2,2,0,0
49104,2,2,2,0,1
49105,1,0,0,3,0
49106,0,0,1,3,0
49107,1,2,2,1,0
49108,0,2,2,1,0
49109,1,2,2,1,0
49110,1,2,2,1,1
49111,0,1,2,2,0
49112,2,2,2,0,0
49113,0,2,2,1,1
49114,1,2,2,1,0
49115,1,2,2,1,0
49116,2,2,2,0,0
49117,1,1,2,2,0
49118,0,0,2,2,1
49119,0,0,2,2,1
49120,0,2,2,1,1
49121,2,2,2,0,1
49122,1,2,2,1,1
49123,1,0,2,2,0
49124,0,2,2,1,1
49125,1,2,2,1,1
49126,0,1,0,3,0
49127,1,1,0,3,0
49128,1,2,2,1,0
49129,0,0,1,3,1
49130,1,2,2,1,0
49131,0,2,2,1,1
49132,0,1,2,2,0
49133,2,2,2,0,1
49134,0,0,2,2,0
49135,1,2,2,1,0
49136,2,2,2,0,1
49137,1,0,0,3,1
49138,0,1,2,2,1
49139,2,2,2,0,1
49140,1,1,0,3,0
49141,1,0,1,3,1
49142,1,1,0,3,0
49143,2,2,2,0,0
49144,0,2,2,1,1
49145,2,2,2,0,0
49146,0,2,2,1,1
49147,1,2,2,1,1
49148,2,2,2,0,1
49149,0,2,2,1,0
49150,2,2,2,0,0
49151,0,1,2,2,1
49152,0,1,2,2,0
49153,0,0,2,2,1
49154,2,2,2,0,1
49155,2,2,2,0,0
49156,1,2,2,1,0
49157,1,1,1,3,1
49158,0,1,0,3,1
49159,1,0,2,2,1
49160,1,0,0,3,0
49161,0,2,2,1,0
49162,0,2,2,1,1
49163,2,2,2,0,0
49164,2,2,2,0,0
49165,2,2,2,0,1
49166,0,2,2,1,0
49167,1,1,2,2,0
49168,2,2,2,0,0
49169,2,2,2,0,1
49170,1,2,2,1,0
49171,0,2,2,1,1
49172,0,0,0,3,1
49173,2,2,2,0,0
49174,0,2,2,1,1
49175,0,1,1,3,0
49176,0,2,2,1,1
49177,0,1,0,3,1
49178,1,0,0,3,1
49179,1,0,0,3,1
49180,0,2,2,1,1
49181,0,0,1,3,1
49182,0,2,2,1,1
49183,1,1,2,2,0
49184,0,2,2,1,1
49185,2,2,2,0,0
49186,2,2,2,0,1
49187,1,1,1,3,0
49188,1,2,2,1,0
49189,2,2,2,0,0
49190,1,0,2,2,0
49191,1,0,0,3,1
49192,1,0,2,2,1
49193,1,0,2,2,1
49194,2,2,2,0,1
49195,0,2,2,1,0
49196,2,2,2,0,1
49197,1,1,2,2,1
49198,2,2,2,0,1
49199,2,2,2,0,1
49200,2,2,2,0,0
49201,0,0,2,2,1
49202,1,0,2,2,1
49203,0,0,2,2,1
49204,0,0,2,2,1
49205,0,0,2,2,0
49206,1,2,2,1,1
49207,1,2,2,1,1
49208,1,2,2,1,1
49209,0,0,2,2,1
49210,2,2,2,0,1
49211,1,1,2,2,0
49212,0,2,2,1,0
49213,2,2,2,0,0
49214,0,0,0,3,1
49215,0,1,2,2,0
49216,1,0,1,3,1
49217,1,1,1,3,0
49218,0,2,2,1,1
49219,0,2,2,1,1
49220,2,2,2,0,1
49221,0,2,2,1,0
49222,1,2,2,1,0
49223,1,0,1,3,0
49224,0,1,2,2,1
49225,0,1,2,2,1
49226,2,2,2,0,1
49227,1,0,1,3,1
49228,1,2,2,1,1
49229,0,2,2,1,1
49230,0,0,2,2,1
49231,1,2,2,1,1
49232,1,2,2,1,0
49233,1,2,2,1,0
49234,0,0,2,2,0
49235,1,2,2,1,0
49236,0,0,2,2,1
49237,2,2,2,0,1
49238,1,2,2,1,0
49239,1,2,2,1,0
49240,0,2,2,1,1
49241,0,0,2,2,1
49242,2,2,2,0,1
49243,0,1,2,2,0
49244,0,1,2,2,0
49245,1,1,2,2,0
49246,1,0,2,2,0
49247,2,2,2,0,1
49248,1,2,2,1,1
49249,2,2,2,0,0
49250,0,2,2,1,0
49251,1,2,2,1,0
49252,0,0,1,3,0
49253,0,2,2,1,1
49254,1,0,2,2,0
49255,1,0,2,2,0
49256,1,2,2,1,0
49257,1,2,2,1,0
49258,1,0,1,3,1
49259,2,2,2,0,1
49260,0,2,2,1,1
49261,0,0,2,2,1
49262,0,0,0,3,1
49263,1,0,2,2,0
49264,2,2,2,0,1
49265,1,1,2,2,0
49266,1,0,1,3,1
49267,1,0,2,2,0
49268,1,2,2,1,0
49269,1,2,2,1,0
49270,0,2,2,1,1
49271,1,2,2,1,0
49272,0,0,1,3,0
49273,2,2,2,0,0
49274,2,2,2,0,1
49275,0,1,2,2,0
49276,0,1,2,2,1
49277,0,0,1,3,0
49278,0,2,2,1,1
49279,0,0,0,3,1
49280,1,1,0,3,1
49281,2,2,2,0,1
49282,0,0,1,3,1
49283,1,1,0,3,1
49284,0,0,0,3,1
49285,0,2,2,1,0
49286,2,2,2,0,1
49287,2,2,2,0,1
49288,1,1,2,2,0
49289,2,2,2,0,1
49290,1,2,2,1,0
49291,0,1,0,3,1
49292,0,1,2,2,1
49293,1,1,2,2,0
49294,2,2,2,0,1
49295,1,1,2,2,0
49296,1,2,2,1,0
49297,1,1,1,3,0
49298,1,0,2,2,1
49299,0,0,1,3,1
49300,0,1,2,2,0
49301,1,2,2,1,0
49302,1,2,2,1,0
49303,0,1,0,3,1
49304,1,1,1,3,0
49305,0,1,2,2,0
49306,1,2,2,1,1
49307,2,2,2,0,1
49308,1,2,2,1,0
49309,1,1,1,3,0
49310,0,2,2,1,1
49311,2,2,2,0,1
49312,0,0,0,3,1
49313,2,2,2,0,1
49314,2,2,2,0,0
49315,2,2,2,0,1
49316,1,0,2,2,1
49317,2,2,2,0,0
49318,0,0,2,2,1
49319,2,2,2,0,1
49320,0,2,2,1,0
49321,2,2,2,0,1
49322,0,2,2,1,0
49323,1,2,2,1,0
49324,2,2,2,0,0
49325,1,0,2,2,0
49326,0,2,2,1,1
49327,1,1,1,3,0
49328,1,1,0,3,0
49329,0,0,1,3,0
49330,1,1,1,3,0
49331,0,2,2,1,1
49332,0,2,2,1,1
49333,1,0,0,3,0
49334,2,2,2,0,0
49335,0,0,1,3,0
49336,0,0,1,3,1
49337,0,1,1,3,1
49338,0,0,2,2,1
49339,2,2,2,0,0
49340,2,2,2,0,0
49341,1,0,2,2,0
49342,2,2,2,0,1
49343,2,2,2,0,0
49344,2,2,2,0,0
49345,0,1,2,2,1
49346,0,1,1,3,0
49347,2,2,2,0,1
49348,2,2,2,0,0
49349,0,0,2,2,1
49350,0,0,0,3,1
49351,0,2,2,1,1
49352,1,0,2,2,0
49353,0,1,2,2,0
49354,1,1,2,2,1
49355,0,2,2,1,1
49356,0,0,2,2,0
49357,2,2,2,0,1
49358,0,1,0,3,0
49359,1,1,1,3,0
49360,2,2,2,0,1
49361,2,2,2,0,1
49362,2,2,2,0,0
49363,1,1,1,3,0
49364,1,0,2,2,0
49365,2,2,2,0,0
49366,0,0,2,2,1
49367,2,2,2,0,0
49368,0,2,2,1,1
49369,1,2,2,1,0
49370,1,2,2,1,0
49371,1,2,2,1,0
49372,2,2,2,0,0
49373,1,2,2,1,1
49374,1,2,2,1,0
49375,1,0,1,3,0
49376,1,1,0,3,0
49377,2,2,2,0,1
49378,1,1,1,3,0
49379,0,0,2,2,1
49380,0,2,2,1,1
49381,1,2,2,1,1
49382,1,1,2,2,1
49383,0,1,1,3,1
49384,1,1,2,2,0
49385,0,0,1,3,1
49386,0,1,2,2,0
49387,2,2,2,0,0
49388,0,0,2,2,1
49389,2,2,2,0,0
49390,0,2,2,1,0
49391,2,2,2,0,0
49392,1,1,2,2,0
49393,0,2,2,1,1
49394,0,1,0,3,1
49395,0,2,2,1,1
49396,1,1,0,3,0
49397,1,0,0,3,1
49398,0,2,2,1,1
49399,2,2,2,0,1
49400,1,1,2,2,0
49401,0,1,0,3,1
49402,1,0,0,3,1
49403,2,2,2,0,1
49404,1,1,2,2,1
49405,1,2,2,1,0
49406,1,1,0,3,1
49407,1,1,2,2,0
49408,0,0,0,3,1
49409,2,2,2,0,1
49410,1,1,0,3,0
49411,2,2,2,0,1
49412,2,2,2,0,1
49413,1,2,2,1,0
49414,0,1,2,2,0
49415,1,2,2,1,0
49416,1,2,2,1,0
49417,1,0,1,3,1
49418,1,2,2,1,0
49419,0,2,2,1,0
49420,1,1,1,3,0
49421,1,2,2,1,0
49422,2,2,2,0,0
49423,0,1,1,3,1
49424,1,0,0,3,1
49425,1,2,2,1,0
49426,0,0,2,2,0
49427,2,2,2,0,1
49428,1,1,1,3,0
49429,1,0,2,2,1
49430,1,0,2,2,1
49431,1,0,0,3,1
49432,0,0,2,2,0
49433,2,2,2,0,1
49434,0,0,1,3,0
49435,2,2,2,0,0
49436,0,1,1,3,1
49437,1,0,2,2,0
49438,1,1,0,3,0
49439,1,2,2,1,0
49440,1,0,2,2,0
49441,0,1,1,3,1
49442,0,0,0,3,0
49443,1,2,2,1,0
49444,2,2,2,0,1
49445,1,1,2,2,0
49446,0,1,1,3,1
49447,2,2,2,0,0
49448,2,2,2,0,0
49449,2,2,2,0,0
49450,0,2,2,1,1
49451,1,2,2,1,1
49452,1,2,2,1,0
49453,1,1,0,3,0
49454,0,2,2,1,1
49455,1,0,2,2,0
49456,1,1,1,3,0
49457,0,2,2,1,0
49458,2,2,2,0,1
49459,1,1,2,2,0
49460,1,0,2,2,0
49461,0,2,2,1,1
49462,2,2,2,0,1
49463,0,0,2,2,1
49464,0,0,1,3,1
49465,2,2,2,0,0
49466,0,2,2,1,1
49467,1,1,1,3,0
49468,1,1,2,2,0
49469,1,2,2,1,0
49470,2,2,2,0,0
49471,2,2,2,0,0
49472,1,1,2,2,0
49473,0,2,2,1,1
49474,0,2,2,1,0
49475,1,2,2,1,1
49476,1,2,2,1,0
49477,2,2,2,0,1
49478,2,2,2,0,1
49479,1,2,2,1,0
49480,2,2,2,0,0
49481,1,2,2,1,0
49482,0,2,2,1,1
49483,1,1,2,2,0
49484,2,2,2,0,0
49485,0,1,0,3,0
49486,1,2,2,1,0
49487,0,2,2,1,1
49488,0,0,2,2,0
49489,0,2,2,1,1
49490,0,1,2,2,1
49491,1,0,2,2,0
49492,1,1,2,2,0
49493,1,1,2,2,0
49494,0,2,2,1,0
49495,0,0,0,3,1
49496,1,1,1,3,1
49497,2,2,2,0,1
49498,2,2,2,0,1
49499,0,0,0,3,1
49500,2,2,2,0,0
49501,1,2,2,1,0
49502,0,0,1,3,1
49503,1,0,0,3,0
49504,2,2,2,0,1
49505,0,1,0,3,1
49506,1,1,2,2,0
49507,1,1,2,2,0
49508,1,2,2,1,0
49509,1,2,2,1,0
49510,1,1,2,2,0
49511,1,2,2,1,0
49512,0,1,2,2,0
49513,1,2,2,1,0
49514,1,2,2,1,0
49515,1,0,2,2,0
49516,1,2,2,1,0
49517,2,2,2,0,1
49518,1,2,2,1,0
49519,2,2,2,0,1
49520,0,0,0,3,1
49521,2,2,2,0,0
49522,2,2,2,0,0
49523,0,2,2,1,1
49524,1,1,2,2,0
49525,1,2,2,1,0
49526,1,1,1,3,1
49527,1,2,2,1,1
49528,0,1,2,2,1
49529,2,2,2,0,0
49530,2,2,2,0,0
49531,1,0,0,3,1
49532,0,0,0,3,1
49533,1,2,2,1,1
49534,1,1,1,3,0
49535,1,0,2,2,0
49536,2,2,2,0,0
49537,1,2,2,1,0
49538,2,2,2,0,0
49539,0,1,0,3,0
49540,0,1,1,3,1
49541,2,2,2,0,1
49542,0,2,2,1,1
49543,0,0,2,2,0
49544,1,0,2,2,1
49545,1,2,2,1,0
49546,1,2,2,1,1
49547,0,0,1,3,1
49548,0,2,2,1,1
49549,0,2,2,1,0
49550,2,2,2,0,1
49551,1,2,2,1,1
49552,2,2,2,0,1
49553,1,1,2,2,0
49554,0,2,2,1,1
49555,1,0,2,2,0
49556,2,2,2,0,1
49557,1,1,2,2,0
49558,1,0,2,2,1
49559,1,1,1,3,1
49560,2,2,2,0,1
49561,2,2,2,0,0
49562,0,2,2,1,1
49563,0,1,0,3,0
49564,0,1,2,2,1
49565,0,2,2,1,0
49566,0,1,2,2,1
49567,1,1,0,3,0
49568,0,0,2,2,1
